"brandName","branchName","longitude","latitude","cityName"
Konnichiwa,Kopi Konnchiwa Poins Mall,106.77815061,-6.28993920,Jakarta Selatan
Konnichiwa,Kopi Konnichiwa Cilandak,106.81623028,-6.29381952,Jakarta Selatan
Konnichiwa,Kopi Konnichiwa Sedayu Old Shanghai,106.92432494,-6.16529480,Jakarta Timur
Konnichiwa,Kopi Konnichiwa Duri Kosambi,106.71593393,-6.16556393,Jakarta Barat
Konnichiwa,Kopi Konnichiwa JGC,106.95534924,-6.17532800,Jakarta Timur
Konnichiwa,Kopi Konnichiwa Gandaria,106.78489820,-6.24583410,Jakarta Selatan
Konnichiwa,Kopi Konnichiwa Blok M Plaza,106.79759016,-6.24414717,Jakarta Selatan
Konnichiwa,Kopi Konnichiwa Kamaja,106.79156358,-6.24172681,Jakarta Selatan
Konnichiwa,Kopi Konnichiwa Jelambar Hadiah,106.78034680,-6.15841176,Jakarta Barat
Konnichiwa,Kopi Konnichiwa ITC Mangga Dua,106.82461192,-6.13569586,Jakarta Utara
Konnichiwa,Kopi Konnichiwa RS Harapan Kita,106.79876634,-6.18543041,Jakarta Pusat
Konnichiwa,Kopi Konnichiwa Pondok Indah,106.78132203,-6.27718330,Jakarta Selatan
Konnichiwa,Kopi Konnichiwa Springhill Kemayoran,106.82121006,-6.22412512,Jakarta Selatan
Konnichiwa,Kopi Konnichiwa Tanah Abang,106.81925238,-6.18683277,Jakarta Pusat
Konnichiwa,KONNICHIWA GARUDA,106.84358684,-6.16200733,Jakarta Pusat
Konnichiwa,Kopi Konnichiwa Kramat Jati,106.85879300,-6.29488290,Jakarta Timur
Konnichiwa,Kopi Konnichiwa Joglo,106.74689358,-6.21720869,Jakarta Barat
Konnichiwa,KONNICHIWA GOLF ISLAND,106.74339785,-6.09457360,Jakarta Utara
Konnichiwa,Kopi Konnichiwa Kemanggisan Binus,106.78299534,-6.20264172,Jakarta Barat
Konnichiwa,KONNICHIWA PESANGGRAHAN,106.74908140,-6.18016055,Jakarta Barat
Konnichiwa,Kopi Konnichiwa Mediterania 2,106.78870700,-6.17607960,Jakarta Barat
Konnichiwa,Kopi Konnichiwa Menteng,106.83714775,-6.19623666,Jakarta Pusat
Konnichiwa,Kopi Konnichiwa Pasar Baru,106.83234677,-6.16089002,Jakarta Pusat
Konnichiwa,KONNICHIWA PADEMANGAN,106.84090016,-6.14087026,Jakarta Utara
Konnichiwa,Kopi Konnichiwa Pluit Penjaringan,106.85229206,-6.25695730,Jakarta Utara
Konnichiwa,Kopi Konnichiwa Pluit Karang Ayu,106.77790488,-6.11091420,Jakarta Utara
Konnichiwa,Kopi Konnichiwa Kalisari,106.85483742,-6.33854147,Jakarta Timur
Konnichiwa,KONNICHIWA RAWAMANGUN,106.89136208,-6.19032387,Jakarta Timur
Konnichiwa,Kopi Konnichiwa Sunter Food Centrum,106.85434547,-6.14120438,Jakarta Utara
Konnichiwa,Kopi Konnichiwa Kuningan,106.82120879,-6.22415070,Jakarta Selatan
Konnichiwa,Kopi Konnichiwa Atrium Plaza,106.84119219,-6.17666388,Jakarta Pusat
Konnichiwa,Kopi Konnichiwa Sunter Altira,106.88689064,-6.15208362,Jakarta Utara
Konnichiwa,Kopi Konnichiwa Bendungan Hilir,106.81295220,-6.21711535,Jakarta Pusat
Konnichiwa,Kopi Konnichiwa Tebet,106.84632034,-6.23265839,Jakarta Selatan
Konnichiwa,KONNICHIWA TELUK GONG,106.78205322,-6.13574057,Jakarta Utara
Konnichiwa,Kopi Konnichiwa Tomang,106.79856183,-6.17480590,Jakarta Barat
Konnichiwa,Kopi Konnichiwa Green Sedayu Mall,106.72869793,-6.13899751,Jakarta Barat
Konnichiwa,Kopi Konnichiwa Taman Palem Tegal Alur,106.71636478,-6.13034507,Jakarta Barat
Konnichiwa,Kopi Konnichiwa Season City,106.79621880,-6.15383218,Jakarta Barat
Konnichiwa,Kopi Konnichiwa Cilandak,106.81623028,-6.29381952,Jakarta Selatan
Konnichiwa,Kopi Konnichiwa Greenbay,106.77893250,-6.10826450,Jakarta Utara
Konnichiwa,WAREHOUSE KONNICHIWA,0.00000000,0.00000000,Jakarta Barat
Konnichiwa,Kopi Konnichiwa Garuda Kemayoran,106.84359580,-6.16203550,Jakarta Pusat
Konnichiwa,Kopi Konnichiwa Kamaja,106.79156358,-6.24172681,Jakarta Selatan
Konnichiwa,Kopi Konnichiwa Pademangan Timur,106.84090410,-6.14088910,Jakarta Utara
Konnichiwa,Kopi Konnichiwa Rawamangun,106.89134580,-6.19033590,Jakarta Timur
Konnichiwa,Kopi Konnichiwa Tebet Barat,106.84634180,-6.23287170,Jakarta Selatan
Konnichiwa,Kopi Konnichiwa Pluit Karang Ayu,106.77790488,-6.11091420,Jakarta Utara
Konnichiwa,Kopi Konnichiwa Kelapa Gading,106.90384361,-6.17094808,Jakarta Utara
Konnichiwa,Kopi Konnichiwa X Honda,106.73260920,-6.14573900,Jakarta Barat
Konnichiwa,Kopi Konnichiwa Teluk Gong,106.78168259,-6.13406799,Jakarta Utara
Konnichiwa,Kopi Konnichiwa Metro Park Residence,106.75727760,-6.18570550,Jakarta Barat
KONTERKU,KONTERKU,,,Jakarta Timur
Koopa,Koopa Sumur Batu,,,Jakarta Pusat
kopi,kopi,106.78866270,-6.15128060,Jakarta Barat
Kopi Aceh 7 & Roti Bakar,KOPI ACEH 7 & ROTI PISANG BAKAR,106.81354727,-6.25751119,Jakarta Selatan
Kopi Aloo,Kopi Aloo,106.79877130,-6.24083680,Jakarta Selatan
Kopi Anti Lemot,Kopi Anti Lemot,106.82830815,-6.13916797,Jakarta Pusat
KOPI BANGSA,KOPI BANGSA,106.81860233,-6.23173906,Jakarta Selatan
Kopi Bangsa,Kopi Bangsa,106.81886409,-6.23117761,Jakarta Selatan
Kopi Bojo,Kopi Bojo - Tamara Center,106.82084118,-6.21201315,Jakarta Selatan
Kopi Bojo,Kopi Bojo - Hang Lekir,106.79576685,-6.22898306,Jakarta Selatan
Kopi Bojo,Kopi Bojo - Midpoint Place,106.81294977,-6.21732400,Jakarta Pusat
Kopi Bojo,Kopi Bojo - Plaza Bank Index,106.82361795,-6.19193354,Jakarta Pusat
Kopi Bojo,Kopi Bojo - Plaza Kuningan,106.81297122,-6.21735600,Jakarta Selatan
Kopi Bojo,Kopi Bojo - TCC Batavia,106.81578070,-6.21087761,Jakarta Pusat
Kopi Bojo,Kopi Bojo - Wisma GKBI,106.81244499,-6.21629978,Jakarta Pusat
Kopi Bojo,Kopi Bojo - Wisma Mulia II,106.82346079,-6.23491195,Jakarta Selatan
Kopi Bojo,Kopi Bojo - Wisma Mulia II,106.82346079,-6.23491195,Jakarta Selatan
Kopi Bojo,Kopi Bojo - CFX Tower,106.82433020,-6.23404600,Jakarta Selatan
Kopi Bojo,Kopi Bojo - TCC Tower,0.00000000,0.00000000,Jakarta Utara
Kopi Bojo,Kopi Bojo - Graha CIMB,106.80593970,-6.22501980,Jakarta Selatan
Kopi Bojo - Wisma Mulia II,Kopi Bojo - Graha Pertamina,106.83124180,-6.17739370,Jakarta Pusat
Kopi Buluh,Kopi Buluh GIIAS,106.77915800,-6.11678400,Jakarta Utara
Kopi Buluh,Kopi Buluh Muara Karang,106.77915800,-6.11678400,Jakarta Utara
Kopi Buluh,Kopi Buluh Event Bazaar AEON Cikarang,106.77915800,-6.11678400,Jakarta Utara
Kopi Calf,Kopi Calf To Go Kramat Kwitang,106.84166610,-6.17946050,Jakarta Pusat
Kopi Calf,Kopi Calf To Go Pulo Jahe,106.92306200,-6.20299200,Jakarta Timur
Kopi Cantel,KOPI CANTEL JAKARTA GATSU,,,Jakarta Selatan
Kopi Chuseyo,Kopi Chuseyo x Mogoyo Kemang,106.81514470,-6.26853130,Jakarta Selatan
Kopi Chuseyo,Kopi Chuseyo x Mogoyo Kelapa Gading,0.00000000,0.00000000,Jakarta Utara
Kopi Chuseyo,Kopi Chuseyo x Mogoyo Kemanggisan,0.00000000,0.00000000,Jakarta Barat
Kopi Chuseyo,Kopi Chuseyo x Mogoyo Cempaka Putih,0.00000000,0.00000000,Jakarta Pusat
Kopi Chuseyo,Kopi Chuseyo x Mogoyo Cipete,0.00000000,0.00000000,Jakarta Selatan
Kopi Chuseyo,Kopi Chuseyo x Mogoyo Sunter,0.00000000,0.00000000,Jakarta Utara
Kopi Chuseyo,Kopi Chuseyo x Mogoyo Pondok Bambu,106.90724655,-6.23904176,Jakarta Timur
Kopi Chuseyo,Kopi Chuseyo x Mogoyo Citra Niaga,0.00000000,0.00000000,Jakarta Barat
Kopi Chuseyo,Kopi Chuseyo x Mogoyo Lebak Bulus,0.00000000,0.00000000,Jakarta Selatan
Kopi Chuseyo,Kopi Chuseyo Lotte Alley,106.82332390,-6.22519930,Jakarta Selatan
Kopi Chuseyo,Kopi Chuseyo Mall Gandaria City,106.78293750,-6.24430090,Jakarta Selatan
Kopi Curhat,KOPI CURHAT HAJI NAWI,106.79331127,-6.26389445,Jakarta Selatan
Kopi Curhat,KOPI CURHAT POLTANGAN,106.84420600,-6.29658100,Jakarta Selatan
Kopi Dewa19,Kopi Dewa19,106.76414037,-6.23803891,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga Kem Chicks Kemang,106.81017373,-6.26994701,Jakarta Selatan
Kopi dibawahtangga,DUMMY DBT,106.79007820,-6.25620120,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga Lippo Mall Puri,106.78238948,-6.20097919,Jakarta Barat
Kopi dibawahtangga,KOPI DI.BAWAHTANGGA MALL BASSURA,106.87794859,-6.22427892,Jakarta Timur
Kopi dibawahtangga,Kopi di.bawahtangga Gandaria City,106.78357558,-6.24278823,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga SCBD,106.80569096,-6.22715134,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawah tangga De Entrance Arkadia,106.83185562,-6.30098759,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga Ciledug,106.75063084,-6.23677491,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga Plaza Indonesia,106.82221769,-6.19391471,Jakarta Pusat
Kopi dibawahtangga,Kopi di.bawah tangga Kedoya,106.76273476,-6.16528780,Jakarta Barat
Kopi dibawahtangga,Kopi di.bawah tangga MKG 3,106.90843140,-6.15726078,Jakarta Utara
Kopi dibawahtangga,Kopi di.bawahtangga Kota Kasablanka,106.84213533,-6.22438812,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga Sudirman,106.82358751,-6.23558110,Jakarta Pusat
Kopi dibawahtangga,Kopi di.bawahtangga Wisma Barito II,106.79878149,-6.19873914,Jakarta Barat
Kopi dibawahtangga,Kopi di.bawahtangga Aguna,106.80680533,-6.22878306,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga Cibis Park,106.81423200,-6.31052000,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga Kalibata City,106.84933000,-6.25891000,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga Event,106.78354450,-6.24302466,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga Pasaraya,106.80327991,-6.24483613,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga PIK,106.73996543,-6.09350412,Jakarta Utara
Kopi dibawahtangga,Kopi dibawahtangga MRT Asean,106.79844590,-6.23870790,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga - Pakuwon Tower,106.84082310,-6.22189140,Jakarta Selatan
Kopi dibawahtangga,Kopi dibawah tangga Autograph Tower,106.82169771,-6.19886667,Jakarta Pusat
Kopi dibawahtangga,Kopi dibawahtangga -  Adotel Tebet,106.85552313,-6.24077787,Jakarta Selatan
Kopi dibawahtangga,Aguna Coffee & Eatery,106.78949200,-6.25781100,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga - Menteng,106.83452210,-6.18707920,Jakarta Pusat
Kopi dibawahtangga,Kopi di.bawahtangga GBK,106.80263470,-6.21859120,Jakarta Pusat
Kopi dibawahtangga,Kopi di.bawahtangga +,106.89080520,-6.30343400,Jakarta Timur
Kopi dibawahtangga,Kopi di.bawahtangga Rene Square Sudirman,106.81714110,-6.20581400,Jakarta Pusat
Kopi dibawahtangga,Kopi di.bawahtangga WIKA,106.87659000,-6.24215900,Jakarta Timur
Kopi dibawahtangga,Kopi dibawahtangga De Entrance Arkadia,106.83285950,-6.30192440,Jakarta Selatan
Kopi dibawahtangga,Kopi dibawahtangga Autograph,106.82263120,-6.19914170,Jakarta Pusat
Kopi dibawahtangga,Kopi dibawahtangga SCBD,106.80591530,-6.22691000,Jakarta Selatan
Kopi dibawahtangga,Kopi dibawahtangga Wika,106.87653120,-6.24215590,Jakarta Timur
Kopi dibawahtangga,Kopi di.bawahtangga Office 88,106.84124100,-6.22480700,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga Plus GBK,106.80200050,-6.21970150,Jakarta Pusat
Kopi dibawahtangga,Kopi di.bawahtangga Plus TMII,106.89070140,-6.30376700,Jakarta Timur
Kopi dibawahtangga,Kopi dibawahtangga MRT Asean,106.79860870,-6.23871430,Jakarta Selatan
Kopi dibawahtangga,Kopi dibawahtangga Gandaria City,106.78366780,-6.24382560,Jakarta Selatan
Kopi dibawahtangga,Kopi dibawahtangga Plaza Indonesia,106.82194680,-6.19359770,Jakarta Pusat
Kopi dibawahtangga,Kopi dibawahtangga Pasaraya,106.80446390,-6.24647660,Jakarta Selatan
Kopi dibawahtangga,Kopi di.bawahtangga - Pakuwon Tower,106.84294740,-6.22228900,Jakarta Selatan
Kopi dibawahtangga,Kopi dibawahtangga -  Adotel Tebet,106.85552000,-6.24079340,Jakarta Selatan
Kopi dibawahtangga Franchise,Kopi dibawahtangga MKG,106.90842630,-6.15726660,Jakarta Utara
Kopi dibawahtangga Franchise,Kopi dibawahtangga Wisma Barito II,106.79880750,-6.19882860,Jakarta Barat
Kopi dibawahtangga Franchise,Kopi dibawahtangga Cibis Park,106.81404710,-6.29294420,Jakarta Selatan
Kopi dibawahtangga Franchise,Kopi dibawahtangga Kedoya,106.76270760,-6.16529800,Jakarta Barat
Kopi dibawahtangga Franchise,Kopi dibawahtangga Rene Square Sudirman,106.80675040,-6.22947910,Jakarta Selatan
Kopi dibawahtangga+,Kopi dibawahtangga+ GBK,106.79903840,-6.22093280,Jakarta Pusat
Kopi dibawahtangga+,Kopi dibawahtangga+ TMII,106.89300630,-6.29747240,Jakarta Timur
Kopi Dodol,Kopi Dodol Ragunan,106.83063558,-6.28622288,Jakarta Selatan
Kopi Dodol,Kopi Dodol Tebet,0.00000000,0.00000000,Jakarta Selatan
Kopi Dodol,Kopi Dodol Cempaka Putih,106.87653177,-6.17097700,Jakarta Pusat
Kopi Dodol,Kopi Dodol Pos Bloc Jakarta,0.00000000,0.00000000,Jakarta Barat
KOPI ES TAK KIE,KOPI ES TAK KIE,106.80391277,-6.22464610,Jakarta Pusat
Kopi Halaman,Kopi Halaman,,,Jakarta Timur
Kopi Indonesia,HARSALOKA PARK PEJATEN,106.82884210,-6.28017780,Jakarta Selatan
Kopi Inggil,KOPI INGGIL,106.84575265,-6.23170659,Jakarta Selatan
KOPI JUM,KOPI JUM,106.75388310,-6.13084020,Jakarta Utara
Kopi Kal at Teras Kindo,Kopi Kal at Teras Kindo,,,Jakarta Selatan
Kopi Kalyan,Kalyan - Event 3,106.80355630,-6.24879530,Jakarta Selatan
Kopi Kalyan,"Kopikalyan Archive, Cikajang",106.81071680,-6.23978270,Jakarta Selatan
Kopi Kalyan,"Kopikalyan, Menteng",0.00000000,0.00000000,Jakarta Pusat
Kopi Kalyan,"Kopikalyan, Wijaya",106.80347440,-6.24855933,Jakarta Selatan
Kopi Kanto,Kopi Kanto Jembatan Dua,106.79201930,-6.14156960,Jakarta Utara
Kopi Kanto,Kopi Kanto Cengkareng Resort City,106.73119610,-6.13142650,Jakarta Barat
Kopi Kanto,Kopi Kanto Jembatan Dua,,,Jakarta Utara
kopi keliling bang adi,kopi keliling bang adi,106.83495140,-6.20771420,Jakarta Selatan
Kopi keliling fitri,Kopi keliling fitri,106.90790741,-6.16224439,Jakarta Utara
Kopi Kita,Kopi Kita,106.69933080,-6.29002950,Jakarta Selatan
Kopi Kita,PT Sion Tranding Line,,,Jakarta Selatan
Kopi Ko Acung,Kopi Ko Acung Sabang,106.82461370,-6.18350160,Jakarta Pusat
KOPI KREN,KOPI KREN - POSBLOC Jakarta ,106.83347045,-6.16664136,Jakarta Pusat
Kopi Kreta,Grogol,106.79596112,-6.16191612,Jakarta Barat
Kopi Kreta,KRETA,106.83152900,-6.30151130,Jakarta Barat
Kopi Kulah,Kopi Kulah,106.76067034,-6.21724880,Jakarta Barat
Kopi Kulo,KOPI KULO MENTENG,106.82502168,-6.18797673,Jakarta Pusat
Kopi Kulo,KULO X LAMUDI,106.82020211,-6.23201519,Jakarta Selatan
Kopi Kulo,Kulo - Event,106.84555881,-6.14553380,Jakarta Pusat
Kopi Kulo,KEDAI KOPI KULO MENTENG,106.82502168,-6.18797673,Jakarta Pusat
Kopi Kulo,KEDAI KOPI KULO TEBET,106.84761755,-6.23772614,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO RUKO MANGGA DUA,106.82568700,-6.13504900,Jakarta Utara
Kopi Kulo,KEDAI KOPI KULO MUTIARA PALEM,106.73159440,-6.13641550,Jakarta Barat
Kopi Kulo,KEDAI KOPI KULO DANAU SUNTER UTARA,106.87436052,-6.13672699,Jakarta Utara
Kopi Kulo,KEDAI KOPI KULO PERMATA BUANA KEMBANGAN,106.74393380,-6.17036020,Jakarta Barat
Kopi Kulo,KEDAI KOPI KULO PATAL SENAYAN,106.76028400,-6.21888520,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO CIBUBUR REST AREA,106.88792840,-6.34032880,Jakarta Timur
Kopi Kulo,KEDAI KOPI KULO JAGAKARSA,106.80569076,-6.33782968,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO PAHLAWAN REVOLUSI DUREN SAWIT,106.90362870,-6.24458440,Jakarta Timur
Kopi Kulo,KEDAI KOPI KULO PINANG MAS,106.77932700,6.26461100,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO TJ. PRIOK BUGIS,106.88591900,6.11524700,Jakarta Utara
Kopi Kulo,KEDAI KOPI KULO PURI PARK,106.75733000,-6.19365300,Jakarta Barat
Kopi Kulo,(X) KEDAI KOPI KULO PONDOK KELAPA,106.93484940,-6.24619166,Jakarta Timur
Kopi Kulo,KEDAI KOPI KULO APARTEMENT SENTRA TIMUR RESIDEN,106.94921295,-6.20410358,Jakarta Timur
Kopi Kulo,KEDAI KOPI KULO KELAPA GADING,106.90410987,-6.16864849,Jakarta Utara
Kopi Kulo,KEDAI KOPI KULO PONDOK INDAH,106.78029887,-6.28320807,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO CAKUNG,106.95244226,-6.18027183,Jakarta Timur
Kopi Kulo,KEDAI KOPI KULO DAAN MOGOT,106.70663010,-6.14706590,Jakarta Barat
Kopi Kulo,KEDAI KOPI KULO PIK 2,106.74473400,6.09117700,Jakarta Utara
Kopi Kulo,KEDAI KOPI KULO CIPAYUNG,106.88885100,-6.32556200,Jakarta Timur
Kopi Kulo,KEDAI KOPI KULO PETUKANGAN,106.75839127,-6.23666762,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO CIKINI,106.84076743,-6.19667602,Jakarta Pusat
Kopi Kulo,KEDAI KOPI KULO - BENHIL,106.80850768,-6.20106527,Jakarta Pusat
Kopi Kulo,KEDAI KOPI KULO GREEN PARK VIEW,106.71907645,-6.15477117,Jakarta Barat
Kopi Kulo,KEDAI KOPI KULO SATRIO KUNINGAN,106.82102528,-6.22072076,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO MAMPANG PRAPATAN 2,106.82662755,-6.25066953,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO SERBA SEGAR DEWI SARTIKA,106.86545520,-6.25104375,Jakarta Timur
Kopi Kulo,KEDAI KOPI KULO KALIDERES,106.69917415,-6.14347595,Jakarta Barat
Kopi Kulo,KEDAI KOPI KULO KEBON JERUK,106.76917130,-6.19407622,Jakarta Barat
Kopi Kulo,KEDAI KOPI KULO PEJATEN,106.82781570,-6.27749185,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO KEMANG BANGKA,106.81439445,-6.25088686,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO KELAPA DUA WETAN,106.88382236,-6.35137395,Jakarta Timur
Kopi Kulo,KEDAI KOPI KULO KAYU MAS,106.89120950,-6.19360670,Jakarta Timur
Kopi Kulo,KEDAI KOPI KULO CONDET,106.85993503,-6.26774737,Jakarta Timur
Kopi Kulo,KEDAI KOPI KULO PONDOK LABU,106.79331740,-6.31528210,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO TANJUNG BARAT,106.84961246,-6.30231800,Jakarta Selatan
Kopi Kulo,KEDAI KOPI KULO MUARA KARANG,106.77764191,-6.11519134,Jakarta Utara
Kopi Kulo,Kedai Kopi Kulo HQ - Pos Pengumben,,,Jakarta Barat
Kopi Langkah Pertama,Kopi Langkah Pertama,106.78347405,-6.17697469,Jakarta Barat
Kopi Langkah Pertama,Kopi Langkah Pertama,106.78348430,-6.17698500,Jakarta Barat
Kopi Lungoo,Kopi Lungoo,106.83023360,-6.22919680,Jakarta Selatan
KOPI MAMPANG,KOPI MAMPANG,106.82830980,-6.25163380,Jakarta Selatan
Kopi Manggar,Kopi Manggar,,,Jakarta Timur
Kopi Manja Deza Daun,KOPI MANJA DEZA DAUN,106.80754180,-6.23098180,Jakarta Selatan
KOPI MASE,KOPI MASE,,,Jakarta Selatan
Kopi muter,Kopi muter,110.43812540,-7.00514530,Jakarta Barat
Kopi Nako,KOPI NAKO BNI BUMN,0.00000000,0.00000000,Jakarta Pusat
Kopi Nako,KOPI NAKO BNI KOTA TUA,0.00000000,0.00000000,Jakarta Barat
Kopi Nako,KOPI NAKO CINERE,0.00000000,0.00000000,Jakarta Selatan
Kopi Nako,KOPI NAKO DAUR BAUR SPARK,106.80523149,-6.21213751,Jakarta Pusat
Kopi Nako,KOPI NAKO DAUR BAUR SATRIA MANDALA,106.81894390,-6.23182860,Jakarta Selatan
Kopi Nako,KOPI NAKO TEBET,106.85258281,-6.24188525,Jakarta Selatan
Kopi Nako,KOPI NAKO MONAS,106.82128200,-6.17273400,Jakarta Pusat
Kopi Nako,KOPI NAKO CITRA 8,106.71914270,-6.14051000,Jakarta Barat
Kopi Nako,KOPI NAKO TEBET,106.85078110,-6.24222240,Jakarta Selatan
Kopi Nako,KOPI NAKO GROGOL,106.79464440,-6.16675700,Jakarta Barat
Kopi Nako,KOPI NAKO KEMANG,106.82383220,-6.26622130,Jakarta Selatan
Kopi Oey,Kopi Oey Melawai,106.80153020,-6.24427990,Jakarta Selatan
Kopi Pa'e,Kopi Pa'e,106.75170858,-6.23345054,Jakarta Selatan
KOPI PESIYAR,KOPI PESIYAR,106.82336754,-6.16798226,Jakarta Pusat
KOPI PESIYAR,Kopi Pesiyar,106.81944905,-6.16287188,Jakarta Pusat
Kopi PID,Kopi PID,,,Jakarta Barat
Kopi Rumatepi,Kopi Rumatepi,106.70536415,-6.13424619,Jakarta Barat
Kopi Sahaja,Kopi Sahaja,106.83343240,-6.17194800,Jakarta Pusat
KOPI SAKTI PURI SAKTI,KOPI SAKTI,106.82312510,-6.25922790,Jakarta Selatan
Kopi Se-Indonesia ToGo,Kopi Se-Indonesia To-Go Pacenongan,106.82734531,-6.16355058,Jakarta Pusat
Kopi Se-Indonesia ToGo,Kopi SeIndonesia To-Go Pacenongan,0.00000000,0.00000000,Jakarta Pusat
Kopi SeIndonesia,Kopi SeIndonesia Pluit,106.79710618,-6.12522291,Jakarta Utara
Kopi SeIndonesia,Kopi SeIndonesia Kelapa Gading,106.91209205,-6.16413363,Jakarta Utara
Kopi SeIndonesia,Kopi SeIndonesia Golf Island,106.74205731,-6.09013056,Jakarta Utara
Kopi SeIndonesia,Kopi Se-Indonesia Dukuh Atas,106.82227200,-6.20569450,Jakarta Selatan
Kopi SeIndonesia,Kopi Se-Indonesia Head Office,0.00000000,0.00000000,Jakarta Utara
Kopi SeIndonesia,Kopi Se-Indonesia Pluit,106.74205731,-6.09013056,Jakarta Utara
Kopi SeIndonesia,Kopi SeIndonesia Pantai Indah Kapuk,106.74050630,-6.11240680,Jakarta Utara
Kopi SeIndonesia,Kopi Se-Indonesia Citra 8 (Danau),106.68890630,-6.13150330,Jakarta Barat
Kopi SeIndonesia,Kopi SeIndonesia Citra 8,106.69712633,-6.12166010,Jakarta Barat
Kopi SeIndonesia,Kopi Se-Indonesia Menteng,106.71260720,-6.12626750,Jakarta Pusat
Kopi Seindonesia Pluit,Kopi Se-Indonesia Pluit,,,Jakarta Utara
KOPI SEJAM,KOPI SEJAM,106.83820207,-6.27196837,Jakarta Selatan
Kopi Selamat Pagi,Kopi Selamat Pagi - Kelapa Gading,106.90860818,-6.16078872,Jakarta Utara
Kopi Selamat Pagi,Kopi Selamat Pagi,0.00000000,0.00000000,Jakarta Selatan
Kopi Selasar,Kopi Selasar,106.81026827,-6.25473859,Jakarta Selatan
Kopi Selasar,Kopi Selasar Sambas,106.79703422,-6.24614733,Jakarta Selatan
Kopi Setubrux,Kopi Setubrux Condet,106.86034230,-6.26694980,Jakarta Timur
Kopi Siji,Gelora Kopi Thamrin City,106.81633447,-6.19398193,Jakarta Pusat
Kopi Siji,Kopi Siji Wtc Mangga Dua,106.82663940,-6.15764310,Jakarta Utara
Kopi Tanah Air,Kopi Tanah Air,106.84607790,-6.23076900,Jakarta Selatan
Kopi Tanpamu,KOPI TANPAMU,106.83438959,-6.21859078,Jakarta Selatan
Kopi Tarik Edwin,KOPI TARIK EDWIN,106.88524823,-6.30283585,Jakarta Timur
Kopi Tengah,In The Middle,106.78166530,-6.30441060,Jakarta Selatan
Kopi Tuli,Kopi Tuli Tebet,106.80605030,-6.14096200,Jakarta Selatan
Kopi Tuma,Kopi Tuma,106.80071740,-6.24459510,Jakarta Selatan
Kopi Ubeg Ubeg,Kopi Ubeg Ubeg,106.84594320,-6.21996130,Jakarta Selatan
Kopi Warga Indonesia,Kopi Warga Indonesia,,,Jakarta Utara
Kopi Widji,Kopi Widji,106.73730870,-6.22348310,Jakarta Barat
KOPI YOR,KOPI YOR,106.93480246,-6.24396603,Jakarta Timur
KOPI YOR,Kopi Yor AEON Mall JGC,106.95221872,-6.17211682,Jakarta Timur
KOPI YOR,KOPI YOR JKT LAVENUE,0.00000000,0.00000000,Jakarta Selatan
KOPI YOR,KOPI YOR JKT PLUIT,106.78578200,-6.13373090,Jakarta Utara
KOPI YOR,KOPI YOR JKT SANTA,106.81375212,-6.23879355,Jakarta Selatan
KOPI YOR,KOPI YOR JKT KELAPA GADING ,106.90440200,-6.17078810,Jakarta Utara
KOPI YOR,KOPI YOR SEDAYU CITY,0.00000000,0.00000000,Jakarta Utara
Kopiah Emas,KOPIAH EMAS,106.81092973,-6.23724335,Jakarta Selatan
Kopie Happy,Kopie Happy,106.85995874,-6.13934541,Jakarta Utara
Kopietkopi,Kopietkopi Kramat Motor,106.90122990,-6.14552120,Jakarta Utara
Kopietkopi,Kopietkopi Ground Zero,106.89838350,-6.14671560,Jakarta Utara
Kopii o,Kopii o,106.82857592,-6.14654044,Jakarta Pusat
Kopijack,Kopijack,,,Jakarta Timur
Kopik,Kopik,106.79482858,-6.25980142,Jakarta Selatan
Kopik,Kopik Pondok Pinang,106.77125120,-6.21608960,Jakarta Selatan
Kopikina,Kopikina Cikini,106.84258520,-6.19151630,Jakarta Pusat
