esb_idx,jakarta_idx,brandName_esb,branchName_esb,latitude_esb,longitude_esb,brandName_jakarta,nama_restoran_jakarta,latitude_jakarta,longitude_jakarta,distance_m,name_similarity,token_overlap,match_confidence,match_reason
7720,14343,pepper lunch,Pepper Lunch Plaza Senayan,-6.225,106.799,pepper lunch   senayan,Pepper Lunch - Plaza Senayan,-6.225,106.799,0.0,0.792,0.667,0.95,exact_location_moderate_name
7714,20331,pepper lunch,Pepper Lunch PIM3,-6.266,106.785,pepper lunch express pondok indah  1,Pepper Lunch Express Pondok Indah Mall 1.,-6.266,106.785,0.0,0.587,0.333,0.95,exact_location_moderate_name
7713,47244,pepper lunch,Pepper Lunch Mall Of Indonesia,-6.151,106.892,pepper lunch express  of ,Pepper Lunch Express Mall Of Indonesia,-6.151,106.892,0.0,0.706,0.5,0.95,exact_location_moderate_name
7711,34766,pepper lunch,Pepper Lunch Lippo Kemang,-6.261,106.812,pepper lunch,Pepper Lunch,-6.261,106.812,0.0,1.0,1.0,0.95,exact_location_moderate_name
7710,30635,pepper lunch,Pepper Lunch Kota Kasablanka,-6.223,106.843,pepper lunch  kota kasablanka,Pepper Lunch - Kota Kasablanka,-6.223,106.843,0.0,0.68,0.5,0.95,exact_location_moderate_name
7855,20390,pizza e birra,"Pizza E Birra, Cilandak Town Square",-6.292,106.8,pizza e birra sports  cilandak town square,Pizza e Birra Sports Bar Cilandak Town Square,-6.292,106.8,0.0,0.616,0.429,0.95,exact_location_moderate_name
8514,47051,remboelan,Remboelan Mall Kelapa Gading,-6.157,106.91,remboelan  ,Remboelan - Kelapa Gading,-6.157,106.91,0.0,1.0,1.0,0.95,exact_location_moderate_name
6406,51764,meaters,MEATERS PANTAI INDAH KAPUK,-6.124,106.741,meaters steak  ribs specialist,Meaters Steak & Ribs Specialist,-6.124,106.741,0.0,0.517,0.25,0.95,exact_location_moderate_name
6385,55077,maudon,MAUDON KELAPA GADING,-6.163,106.913,maudon  ,MAUDON - Kelapa Gading,-6.163,106.913,0.0,1.0,1.0,0.95,exact_location_moderate_name
5068,194,kimukatsu,Kimukatsu Central Park,-6.178,106.79,kimukatsu central park ,Kimukatsu Central Park Jakarta,-6.178,106.79,0.0,0.608,0.333,0.95,exact_location_moderate_name
5013,3335,kenyang kita,Kenyang Kita,-6.171,106.746,kenyang kita,Kenyang Kita,-6.171,106.746,0.0,1.0,1.0,0.95,exact_location_moderate_name
4990,32183, susu siaga,Kedai Susu Siaga,-6.276,106.841, siaga,Warung Siaga,-6.276,106.841,0.0,0.7,0.5,0.95,exact_location_moderate_name
4985,18718, steak nusantara,KEDAI STEAK NUSANTARA - MENTENG MATRAMAN,-6.192,106.848, steak nusantara menteng matraman,Kedai Steak Nusantara Menteng Matraman,-6.192,106.848,0.0,0.691,0.5,0.95,exact_location_moderate_name
4980,14320, sesama,Kedai Sesama,-6.192,106.843, sesama  cikini,Kedai Sesama - Cikini,-6.192,106.843,0.0,0.689,0.5,0.95,exact_location_moderate_name
4955,21503,  tjap 1000 tahun,Kedai Mie Tjap 1000 Tahun,-6.269,106.815,  tjap 1000 tahun lcc kemang,"Kedai Mie Tjap 1000 Tahun, LCC Kemang",-6.269,106.815,0.0,0.76,0.6,0.95,exact_location_moderate_name
5072,20400,kimukatsu,Kimukatsu Gandaria City,-6.244,106.784,kimukatsu gandaria city,Kimukatsu Gandaria City,-6.244,106.784,0.0,0.602,0.333,0.95,exact_location_moderate_name
4949,16143, limma,Kedai Limma Pos Bloc Jakarta,-6.167,106.834, limma pos bloc,Kedai Limma Pos Bloc,-6.167,106.834,0.0,0.591,0.333,0.95,exact_location_moderate_name
4947,20265, kumala,Kedai Kumala Bellezza,-6.222,106.783, kumala,Kedai Kumala,-6.222,106.783,0.0,1.0,1.0,0.95,exact_location_moderate_name
4892,33358,kebuli abuya,KEBULI ABUYA TANJUNG BARAT,-6.296,106.843,kebuli abuya,Kebuli Abuya,-6.296,106.843,0.0,1.0,1.0,0.95,exact_location_moderate_name
4889,3971,kebuli abuya,KEBULI ABUYA KOSAMBI CENGKARENG,-6.176,106.722,kebuli abuya kosambi cengkareng,Kebuli Abuya Kosambi Cengkareng,-6.176,106.722,0.0,0.667,0.5,0.95,exact_location_moderate_name
4886,58640,kebuli abuya,KEBULI ABUYA ROROTAN,-6.14,106.955,kebuli abuya rorotan,Kebuli Abuya Rorotan,-6.14,106.955,0.0,0.792,0.667,0.95,exact_location_moderate_name
4879,31963,kebuli abuya, KEBULI ABUYA AMPERA,-6.286,106.819,kebuli abuya ampera,Kebuli Abuya Ampera,-6.286,106.819,0.0,0.799,0.667,0.95,exact_location_moderate_name
4863,22061,kebab monster,Kebab Monster Super Bangka,-6.251,106.814,kebab monster super bangka,Kebab Monster Super Bangka,-6.251,106.814,0.0,0.7,0.5,0.95,exact_location_moderate_name
4948,15870, kumala,Kedai Kumala Thamrin,-6.199,106.822, kumala  chubb square,Kedai kumala | Chubb Square,-6.199,106.822,0.0,0.577,0.333,0.95,exact_location_moderate_name
5073,13393,kimukatsu,Kimukatsu Grand Indonesia,-6.195,106.821,kimukatsu  ,Kimukatsu Grand Indonesia,-6.195,106.821,0.0,1.0,1.0,0.95,exact_location_moderate_name
5076,20031,kimukatsu,Kimukatsu Lippo Kemang,-6.261,106.813,kimukatsu   kemang,Kimukatsu Lippo Mall Kemang,-6.261,106.813,0.0,0.716,0.5,0.95,exact_location_moderate_name
5080,47028,kimukatsu,Kimukatsu PIK Avenue,-6.109,106.74,kimukatsu pik avenue,Kimukatsu PIK Avenue,-6.109,106.74,0.0,0.62,0.333,0.95,exact_location_moderate_name
5229,38079,komuka,Komuka,-6.181,106.97,komuka      kafe cakung  metland menteng  jgc  asya  harapan indah  pulo gebang,KOMUKA | Cafe & Eatery | Kafe Cakung | Metland Menteng | JGC | ASYA | Harapan Indah | Pulo Gebang,-6.181,106.97,0.0,0.384,0.091,0.85,close_contains_match
5217,55779,koko hawker,Koko Hawker - Emporium,-6.127,106.791,koko hawker   pluit,Koko Hawker + Emporium Pluit,-6.127,106.791,0.0,0.802,0.667,0.95,exact_location_moderate_name
5212,290,koka ramen express,Koka Ramen Express Binus,-6.201,106.785,koka ramen express,Koka Ramen Express,-6.201,106.785,0.0,1.0,1.0,0.95,exact_location_moderate_name
5209,58579,koi teppanyaki,KOI TEPPANYAKI MAG,-6.146,106.892,koi teppanyaki,Koi Teppanyaki,-6.146,106.892,0.0,1.0,1.0,0.95,exact_location_moderate_name
5200,25223,koi teppanyaki,KOI TEPPANYAKI FATMAWATI,-6.264,106.799,koi teppanyaki itc fatmawati,Koi Teppanyaki ITC Fatmawati,-6.264,106.799,0.0,0.7,0.5,0.95,exact_location_moderate_name
5194,20239,kohai izakaya,KOHAI SUSHI BAR,-6.229,106.823,kohai sushi ,Kohai Sushi Bar,-6.229,106.823,0.0,0.308,0.5,0.6,relaxed_wide_net
5185,12115,kodaigiri,Kodaigiri Kemanggisan,-6.201,106.782,kodaigiri,Kodaigiri,-6.201,106.782,0.0,1.0,1.0,0.95,exact_location_moderate_name
5174,47789,kochikochi drinks sushi,Kochikochi Sunter,-6.151,106.879,kochikochi drinks  sushi sunter,"Kochikochi Drinks & Sushi, Sunter",-6.151,106.879,0.0,0.86,0.75,0.95,exact_location_moderate_name
5132,3663,kiyo japanese curry,Kiyo Japanese Curry - PHX Grogol,-6.166,106.792,kiyo japanese curry,Kiyo Japanese Curry,-6.166,106.792,0.0,1.0,1.0,0.95,exact_location_moderate_name
5121,20001,kitchenette,"Kitchenette, Kemang Village",-6.262,106.813,kitchenette   kemang,Kitchenette Lippo Mall Kemang,-6.262,106.813,0.0,0.728,0.5,0.95,exact_location_moderate_name
5120,32475,kitchenette,"Kitchenette, Gandaria City",-6.245,106.784,kitchenette  gandaria city,Kitchenette - Gandaria City,-6.245,106.784,0.0,0.617,0.333,0.95,exact_location_moderate_name
5089,4037,kindee ,Kindee Cafe,-6.19,106.753,kindee thai   ,Kindee Thai Resto & Cafe,-6.19,106.753,0.0,0.712,0.5,0.95,exact_location_moderate_name
5087,27215,kimukatsu,Kimukatsu The Park Pejaten,-6.28,106.829,kimukatsu the park pejaten,Kimukatsu The Park Pejaten,-6.28,106.829,0.0,0.554,0.25,0.95,exact_location_moderate_name
5082,19303,kimukatsu,Kimukatsu Senayan Park,-6.213,106.804,kimukatsu senayan park,Kimukatsu Senayan Park,-6.213,106.804,0.0,0.608,0.333,0.95,exact_location_moderate_name
5081,23537,kimukatsu,Kimukatsu Pacific Place,-6.225,106.81,kimukatsu pacific place,Kimukatsu Pacific Place,-6.225,106.81,0.0,0.602,0.333,0.95,exact_location_moderate_name
4857,40907,kebab monster,Kebab Monster Ciracas,-6.33,106.876,kebab monster ciracas,Kebab Monster Ciracas,-6.33,106.876,0.0,0.796,0.667,0.95,exact_location_moderate_name
5395,32345, kalyan,Kalyan - Event 3,-6.249,106.804,kopikalyan wijaya,Kopikalyan Wijaya,-6.249,106.804,0.0,0.457,0.0,0.85,close_contains_match
4855,59144,kebab monster,Kebab Monster Swasembada Barat,-6.124,106.889,kebab monster swasembada barat,Kebab Monster Swasembada Barat,-6.124,106.889,0.0,0.681,0.5,0.95,exact_location_moderate_name
4850,32030,kebab monster,Kebab Monster Unas,-6.28,106.839,kebab monster jatipadang 2,Kebab Monster Jatipadang 2,-6.28,106.839,0.0,0.7,0.5,0.95,exact_location_moderate_name
4560,20123,jack  joe ,JACK & JOE COFFEE,-6.311,106.781,jack  joe ,Jack & Joe Restaurant,-6.311,106.781,0.0,1.0,1.0,0.95,exact_location_moderate_name
4557,20567,izokaya,IZOKAYA,-6.245,106.8,izokaya,Izokaya,-6.245,106.8,0.0,1.0,1.0,0.95,exact_location_moderate_name
4546,33921,istanbul kebab pondok pinang,Istanbul Kebab Pondok Pinang,-6.265,106.775,istanbul kebab pondok pinang,Istanbul Kebab Pondok Pinang,-6.265,106.775,0.0,1.0,1.0,0.95,exact_location_moderate_name
4488,1009,ishigamaya,ISHIGAMAYA Central Park,-6.176,106.79,ishigamaya hamburg  steak central park,ISHIGAMAYA HAMBURG & STEAK Central Park,-6.176,106.79,0.0,0.508,0.2,0.95,exact_location_moderate_name
9060,61713,sate taichan nyotnyot,Sate Taichan Nyot Nyot Pademangan,-6.14,106.842,sate babi akhim,Sate Babi Akhim,-6.14,106.842,0.0,0.213,0.0,0.5,second_pass_relaxed
4453,23690,il forno pizzeria,Lokale Kitchen,-6.227,106.851,il forno pizzeria  italian pizza tebet,"Il Forno Pizzeria - Italian Pizza, Tebet",-6.227,106.851,0.0,0.689,0.5,0.95,exact_location_moderate_name
4608,10453,janji kenyang,Janji Kenyang,-6.2,106.784,janji kenyang,Janji Kenyang,-6.2,106.784,0.0,1.0,1.0,0.95,exact_location_moderate_name
4441,47202,ikkudo ichi,IKKUDO ICHI - MAG,-6.157,106.909,ikkudo ichi,Ikkudo Ichi,-6.157,106.909,0.0,1.0,1.0,0.95,exact_location_moderate_name
4416,38739,ichiban sushi,IS-Cibubur Junction,-6.369,106.894,ichiban sushi  cibubur junction,Ichiban Sushi - Cibubur Junction,-6.369,106.894,0.0,0.681,0.5,0.95,exact_location_moderate_name
4414,23696,ichiban sushi,IS-Kota Kasablanka,-6.224,106.843,ichiban sushi  kota kasablanka,Ichiban Sushi - Kota Kasablanka,-6.224,106.843,0.0,0.686,0.5,0.95,exact_location_moderate_name
4413,48328,ichiban sushi,IS-Sunter Mall,-6.138,106.871,ichiban sushi  sunter ,Ichiban Sushi - Sunter Mall,-6.138,106.871,0.0,0.803,0.667,0.95,exact_location_moderate_name
9063,48724,sate taichan nyotnyot,Sate Taichan Nyot Nyot Muara Karang,-6.117,106.78,wilan sate babi dan bakut,Wilan Sate Babi dan Bakut,-6.117,106.78,0.0,0.201,0.0,0.5,second_pass_relaxed
4407,7343,ichiban sushi,IS-Green Sedayu Palem,-6.139,106.729,ichiban sushi  green sedayu ,Ichiban Sushi - Green Sedayu Mall,-6.139,106.729,0.0,0.7,0.5,0.95,exact_location_moderate_name
9067,55146,sate taichan nyotnyot,Sate Taichan Nyot Nyot Kelapang Gading,-6.165,106.913,jajanan sate jasat ,JAJANAN SATE (JASAT) KELAPA GADING,-6.165,106.913,0.0,0.172,0.0,0.5,second_pass_relaxed
4434,14491, bakar cianjur,02. Ikan Bakar Cianjur - Batu Tulis,-6.163,106.825, bakar cianjur  batu tulis,Ikan Bakar Cianjur - Batu Tulis,-6.163,106.825,0.0,0.711,0.5,0.95,exact_location_moderate_name
4613,46492,janjpwang,JJPWG Kayumanis,-6.199,106.862,janjpwang kayumanis karaage bakar  goreng ny maimun ngedimsum,"JANJPWANG Kayumanis (Karaage Bakar, Ayam Goreng Ny Maimun, Ngedimsum)",-6.199,106.862,0.0,0.428,0.125,0.85,close_contains_match
4614,43768,janjpwang,JJPWG Utan Kayu,-6.208,106.872, janjpwang utan kayu,"Kedai JANJPWANG, Utan Kayu",-6.208,106.872,0.0,0.626,0.333,0.95,exact_location_moderate_name
4621,33229,jatinangor house,Jatinangor House - Kemang,-6.266,106.81,jatinangor house kemang,Jatinangor House Kemang,-6.266,106.81,0.0,0.813,0.667,0.95,exact_location_moderate_name
4837,12197,kawara yakiniku,KAWARA YAKINIKU - LIPPO MALL PURI,-6.19,106.739,yakiniku like   ,Yakiniku Like Lippo Mall Puri,-6.19,106.739,0.0,0.305,0.5,0.6,relaxed_wide_net
4829,21178,kataramen event,KataRamen Event,-6.229,106.856,kataramen tebet,Kataramen Tebet,-6.229,106.856,0.0,0.393,0.5,0.6,relaxed_wide_net
9050,37576,sate ponorogo hsakha,Sate Ponorogo H Sakha (Cakung),-6.186,106.954,sate ponorogo h sakha  cakung,Sate Ponorogo H. Sakha - Cakung,-6.186,106.954,0.0,0.383,0.0,0.5,second_pass_relaxed
4763,20729,kalibata house 21 rostery,Kalibata House 21 Rostery,-6.26,106.842,kalibata house 21,Kalibata House 21,-6.26,106.842,0.0,0.843,0.75,0.95,exact_location_moderate_name
4742,2270,kafe pandawa lima,Kafe Pandawa Lima,-6.167,106.766,kafe pandawa lima,Kafe Pandawa Lima,-6.167,106.766,0.0,1.0,1.0,0.95,exact_location_moderate_name
4726,46850,jx hometown pulomas,JX Hometown Pulomas,-6.18,106.892,jx hometown pulomas,JX Hometown Pulomas,-6.18,106.892,0.0,1.0,1.0,0.95,exact_location_moderate_name
4722,48920,just creamy,SuperShiok,-6.142,106.855,just creamy x tarttale,Just Creamy x TARTTALE,-6.142,106.855,0.0,0.7,0.5,0.95,exact_location_moderate_name
4688,27450,jonkira,JONKIRA RAMEN TEBET,-6.238,106.857,jonkira tebet,Jonkira Tebet,-6.238,106.857,0.0,0.71,0.5,0.95,exact_location_moderate_name
4682,41877,jom  uduk,JOM NASI UDUK,-6.313,106.861,jom  uduk,JOM! NASI UDUK,-6.313,106.861,0.0,1.0,1.0,0.95,exact_location_moderate_name
4669,20242,jittlada,Jittlada - Kokas,-6.224,106.842,jittlada thai cuisine kota kasablanka,"Jittlada Thai Cuisine, Kota Kasablanka",-6.224,106.842,0.0,0.487,0.2,0.85,close_contains_match
4642,36311,jatinangor house,Jatinangor House - Tebet Barat,-6.242,106.853,jatinangor house  tebet barat,Jatinangor House - Tebet Barat,-6.242,106.853,0.0,0.718,0.5,0.95,exact_location_moderate_name
4623,26730,jatinangor house,Jatinangor House Blok M,-6.244,106.8,jatinangor house  hub,Jatinangor House Blok M Hub,-6.244,106.8,0.0,0.833,0.667,0.95,exact_location_moderate_name
4622,39879,jatinangor house,Jatinangor House - Rawamangun,-6.203,106.897,jatinangor house rawamangun,Jatinangor House Rawamangun,-6.203,106.897,0.0,0.79,0.667,0.95,exact_location_moderate_name
4853,52326,kebab monster,Kebab Monster Koja,-6.116,106.911,kebab gils,Kebab gils,-6.116,106.911,0.0,0.316,0.5,0.6,relaxed_wide_net
6386,4471,maudon,MAUDON TANJUNG DUREN,-6.181,106.786,maudon  tanjung duren,Maudon - Tanjung Duren,-6.181,106.786,0.0,0.572,0.333,0.95,exact_location_moderate_name
5456,22137, mampang,KOPI MAMPANG,-6.252,106.828, mampang 15,Bakso Mampang 15,-6.252,106.828,0.0,0.747,0.5,0.95,exact_location_moderate_name
5504,35745, tengah,In The Middle,-6.304,106.782,dkriuk karang tengah,Dkriuk karang tengah,-6.304,106.782,0.0,0.572,0.333,0.95,exact_location_moderate_name
6296,43598,martabak pizza orins,MPO-120 Bassura,-6.223,106.881,martabak pizza orins bassura,Martabak Pizza Orins Bassura,-6.223,106.881,0.0,0.85,0.75,0.95,exact_location_moderate_name
8780,17256,sabana asli  kapau hj zaidar,Sabana Asli Nasi Kapau HJ Zaidar,-6.18,106.843, kapau raya satutiga,Nasi Kapau Raya Satu-tiga,-6.18,106.843,0.0,0.188,0.0,0.5,second_pass_relaxed
6292,55283,martabak pecenongan,Martabak Pecenongan 78 - Muara Karang,-6.12,106.783,martabak pecenongan 78,Martabak Pecenongan 78,-6.12,106.783,0.0,0.845,0.667,0.95,exact_location_moderate_name
6288,25364,martabak pecenongan,Martabak Pecenongan 78 - Pondok Pinang,-6.28,106.772,martabak pecenongan 78 ciputat,Martabak Pecenongan 78 Ciputat,-6.28,106.772,0.0,0.733,0.5,0.95,exact_location_moderate_name
6285,58329,martabak pecenongan,Martabak Pecenongan 78 - Kemayoran,-6.154,106.854,martabak pecenongan 78 kemayoran,Martabak Pecenongan 78 Kemayoran,-6.154,106.854,0.0,0.724,0.5,0.95,exact_location_moderate_name
6231,16599,mangkokku,Gambir - Jakarta,-6.169,106.83,mangkokku gambir,Mangkokku Gambir,-6.169,106.83,0.0,0.716,0.5,0.95,exact_location_moderate_name
6300,14371,marugame udon,F002. FOOD COURT SENAYAN CITY,-6.227,106.797,marugame udon  senayan city floor 5,Marugame Udon Foodcourt Senayan City Floor -5,-6.227,106.797,0.0,0.599,0.333,0.95,exact_location_moderate_name
6215,15321,mangkokku,Cloud Kitchen - Cempaka Putih Tengah (OLD),-6.177,106.872,mangkokku head office,Mangkokku Head Office,-6.177,106.872,0.0,0.613,0.333,0.95,exact_location_moderate_name
6172,2636,manadong,Manadong Kebon Jeruk,-6.17,106.779,manadong  kebon jeruk makanan manado,Manadong - Kebon Jeruk (Makanan Manado),-6.17,106.779,0.0,0.492,0.2,0.85,close_contains_match
6143,34100,malacca toast,Malacca Toast Kebayoran Park,-6.238,106.764,malacca toast  kebayoran park,Malacca Toast - Kebayoran Park,-6.238,106.764,0.0,0.69,0.5,0.95,exact_location_moderate_name
6137,5810,malacca toast,Malacca Toast Arjuna,-6.185,106.785,malacca toast arjuna,Malacca Toast Arjuna,-6.185,106.785,0.0,0.803,0.667,0.95,exact_location_moderate_name
6133,14665,malacca toast,Malacca Toast Pasar Baru,-6.161,106.831,malacca toast pasar baru,Malacca Toast Pasar Baru,-6.161,106.831,0.0,0.711,0.5,0.95,exact_location_moderate_name
6131,797,malacca toast,Malacca Toast Kedoya,-6.179,106.767,malacca toast kedoya,MALACCA TOAST Kedoya,-6.179,106.767,0.0,0.803,0.667,0.95,exact_location_moderate_name
6126,20007,makmur express panglima polim,MAKMUR EXPRESS PANGLIMA POLIM,-6.252,106.798,rowstid chikin panglima polim,Rowstid Chikin' Panglima Polim,-6.252,106.798,0.0,0.299,0.5,0.6,relaxed_wide_net
6179,18256,mang pondok ,Mang Pondok ayam,-6.17,106.87,pondok mang kumis,Pondok Mang Kumis,-6.17,106.87,0.0,0.395,0.667,0.75,token_overlap_close
6301,20672,marugame udon,F003. FOOD COURT AEON MALL TANJUNG BARAT,-6.306,106.84,marugame udon  aeon  tanjung barat,Marugame Udon Food Court AEON Mall Tanjung Barat,-6.306,106.84,0.0,0.633,0.4,0.95,exact_location_moderate_name
8701,37101,roti keset condet,RKC CONDET,-6.29,106.856,indomie  poernama condet raya,Indomie Restaurant Poernama (Condet Raya),-6.29,106.856,0.0,0.173,0.0,0.5,second_pass_relaxed
6312,1010,marugame udon,M026. PURI INDAH MALL,-6.188,106.734,marugame udon  indah ,Marugame Udon Puri Indah Mall,-6.188,106.734,0.0,0.81,0.667,0.95,exact_location_moderate_name
6384,7750,maudon,MAUDON KOSAMBI BARU,-6.17,106.717,maudon  cengkareng,MAUDON - Cengkareng,-6.17,106.717,0.0,0.657,0.5,0.95,exact_location_moderate_name
6380,21602,mates ,Mates Jakarta,-6.276,106.762,mates  ,Mates Coffee Jakarta,-6.276,106.762,0.0,1.0,1.0,0.95,exact_location_moderate_name
6373,21460,matang di pohon,Matang Di Pohon,-6.274,106.82,matang di pohon,Matang di Pohon,-6.274,106.82,0.0,1.0,1.0,0.95,exact_location_moderate_name
6370,342,matahari chinese food,Matahari Chinese Food Kemanggisan,-6.189,106.795,matahari chinese food kemanggisan,Matahari Chinese Food Kemanggisan,-6.189,106.795,0.0,0.833,0.75,0.95,exact_location_moderate_name
6354,63329,master boba,Master Boba - Proyek,-6.153,106.926,master boba proyek sukapura,Master Boba Proyek Sukapura,-6.153,106.926,0.0,0.674,0.5,0.95,exact_location_moderate_name
6337,725,marugame udon,R008. TAMAN ANGGREK,-6.177,106.793,marugame udon  taman anggrek,Marugame Udon Mall Taman Anggrek,-6.177,106.793,0.0,0.695,0.5,0.95,exact_location_moderate_name
6334,20081,marugame udon,R005. LIPPO MALL KEMANG,-6.261,106.813,marugame udon   kemang,Marugame Udon Lippo Mall Kemang,-6.261,106.813,0.0,0.803,0.667,0.95,exact_location_moderate_name
6327,41900,marugame udon,M102. MALL CIJANTUNG,-6.312,106.862,marugame udon  cijantung,Marugame Udon Mall Cijantung,-6.312,106.862,0.0,0.783,0.667,0.95,exact_location_moderate_name
6326,24066,marugame udon,M095. CILANDAK TOWN SQUARE,-6.291,106.799,marugame udon citos,Marugame Udon Citos,-6.291,106.799,0.0,0.81,0.667,0.95,exact_location_moderate_name
6325,48915,marugame udon,M083. EMPORIUM PLUIT,-6.127,106.791,marugame udon   lantai 3,"Marugame Udon, Emporium Mall, Lantai 3",-6.127,106.791,0.0,0.723,0.5,0.95,exact_location_moderate_name
6321,20480,marugame udon,M055. BLOK M PLAZA,-6.244,106.798,marugame udon  ,"Marugame Udon, Plaza Blok M",-6.244,106.798,0.0,1.0,1.0,0.95,exact_location_moderate_name
8636,21641, padang payakumbuah,RM Payakumbuah Veteran Bintaro,-6.264,106.766,sate padang ajo pirin,Sate Padang Ajo Pirin,-6.264,106.766,0.0,0.203,0.0,0.5,second_pass_relaxed
8638,20563, padang payakumbuah,RM Payakumbuah Kemang,-6.26,106.815,restoran payakumbuah kemang,"Restoran Payakumbuah, Kemang",-6.26,106.815,0.0,0.287,0.0,0.5,second_pass_relaxed
8658,24025,roemah palupie,Roemah Palupie,-6.29,106.8,wajan roemah citos,Wajan Roemah Citos,-6.29,106.8,0.0,0.25,0.0,0.5,second_pass_relaxed
6112,47305,maisen,Maisen MOI,-6.151,106.892,tonkatsu maisen  of ,Tonkatsu MAiSEN Mall of Indonesia,-6.151,106.892,0.0,0.583,0.333,0.95,exact_location_moderate_name
5503,37817, tarik edwin,KOPI TARIK EDWIN,-6.303,106.885, tarik edwin,Kopi Tarik Edwin,-6.303,106.885,0.0,1.0,1.0,0.95,exact_location_moderate_name
6111,20419,maisen,MAISEN,-6.244,106.784,tonkatsu maisen gandaria city,Tonkatsu MAiSEN Gandaria City,-6.244,106.784,0.0,0.503,0.25,0.95,exact_location_moderate_name
6098,19513,magal,Magal Ratu Plaza,-6.227,106.801,magal ratu ,Magal Ratu Plaza,-6.227,106.801,0.0,0.7,0.5,0.95,exact_location_moderate_name
5715,30246,lapo porsea,Lapo Porsea,-6.228,106.81,lapo porsea  scbd,LAPO PORSEA - SCBD,-6.228,106.81,0.0,0.811,0.667,0.95,exact_location_moderate_name
5706,43,lao lao huo guo,Lao Lao Huo Guo Puri Pesangrahan ,-6.187,106.755,lao lao huo guo  pesanggrahan,Lao Lao Huo Guo - Pesanggrahan,-6.187,106.755,0.0,0.809,0.75,0.95,exact_location_moderate_name
5688,24333,la trobe  brunch,La Trobe Coffee & Brunch,-6.283,106.8,la trobe   brunch,La Trobe Coffee & Brunch,-6.283,106.8,0.0,1.0,1.0,0.95,exact_location_moderate_name
5674,25533,kyuka ramen,Kyuka Ramen Blok M,-6.244,106.802,kyuka ramen  ,Kyuka Ramen - Blok M,-6.244,106.802,0.0,1.0,1.0,0.95,exact_location_moderate_name
5670,47245,kyochon,KYOCHON MALL KELAPA GADING,-6.157,106.908,kyochon 1991   ,Kyochon 1991 | Mall Kelapa Gading,-6.157,106.908,0.0,0.721,0.5,0.95,exact_location_moderate_name
5669,24535,kyochon,KYOCHON KEMANG 88,-6.27,106.815,kyochon 1991  kemang 88,Kyochon 1991 | Kemang 88,-6.27,106.815,0.0,0.545,0.25,0.95,exact_location_moderate_name
