Nama Restoran,Pricing,latitude,longitude
Sate madura ibu pat perdatam,,-6.2497517,106.8430408
Gudeg AGOPE (Ayam Goreng Pertiwi),$$,-6.2961984,106.8402844
WKTS - Warung Kopi Tepi Sungai,,-6.293594,106.847124
HARSALOKA THE PARK PEJATEN,,-6.28029,106.828873
Gorengan Dadang,$,-6.2782839,106.8315012
Sambel Kejam Resto,$$,-6.2726133,106.8384625
Kebab Monster - Pejaten Unas,,-6.2802295,106.8388123
High Cube Cafe & Resto,,-6.2791893,106.8299708
Mozarella Corndog Pejaten,,-6.2791872,106.8390511
Bakso Selaras,,-6.2802747,106.8384803
pejaten raya 12a,,-6.2788211,106.832772
Warung Nasi Asik,,-6.2659991,106.84377
Warteg Rinjani,,-6.2682621,106.8400047
Ayam Paha Dada Pasar Minggu,,-6.2656608,106.844174
Nasi Goreng Kekey Est.21,,-6.2670696,106.8426353
Warteg Narti,,-6.2659288,106.8443353
RM. Ayam Penyet Hot,,-6.2659515,106.8349472
Redz Food,,-6.2668757,106.8337506
Wahyoo Warteg BAHARI,,-6.2632999,106.8310217
Pecel lele ayam semar,,-6.302194,106.8509436
Kantin Kemenag ( Kementrian Agama),,-6.2788664,106.8296326
Pecel Pincuk Wak Jamus,,-6.2571966,106.8533569
Kencana Lounge,,-6.3013087,106.8346937
Koko Rice,,-6.2996367,106.8272833
Kopitiam Office 18,$$,-6.299238,106.8315731
Takoyaki Okonomiyaki Shimura Kebagusan,,-6.3005377,106.826584
Warteg Moro Tresno,,-6.3004208,106.8323572
Rumah Makan Mande Denai,,-6.2587614,106.851235
Kadai MakCiak,$$,-6.2566315,106.8541012
Imperial Kitchen & Dimsum - Kalibata City Square,$$,-6.2562955,106.8519027
"Kari Umbi, De Entrance",,-6.300659,106.8337429
Aqiqah & Catering ABU SAHLAN,,-6.2588675,106.8531973
Bakso Sapi Wonogiri,,-6.2610723,106.8470113
Wedang Ronde Semarang,,-6.2616889,106.8524996
Ayam Gang-K,,-6.2609473,106.8514127
Shake Shake in a Tub - Mal Kalibata City Square,,-6.2598176,106.8506324
nuka ruka,,-6.2618155,106.8533879
Pancong Vs Roti Bakar,,-6.2607442,106.8529721
TOPPO Chang,,-6.2590639,106.8512388
Warteg Alief Bahari - Pasbar,,-6.2620343,106.8513095
Aba fikri 151,,-6.2599602,106.8552008
clemira kitchen,,-6.2649207,106.8503721
warung bakso Mas Gun,$,-6.2637617,106.8491793
Pawon Teteh,,-6.2595772,106.8525766
Bakmi Jati,,-6.2624065,106.8480012
Dapur Mami Gawl,,-6.2618106,106.8475133
Warteg Sumber Jaya,,-6.2590247,106.8537397
Warteg Jembatan,,-6.3063149,106.8373471
Es Pisang Hijau & Es Kancang Merah Rini,,-6.2604797,106.8549552
Tempe Mendoan X-Bata,,-6.2589373,106.8553658
pecel lele Pak Budi,$,-6.2595436,106.8534711
Warkop Lestari,,-6.2584865,106.85354
Martabak Mini Patel III,,-6.2597932,106.8550704
Fondre Creamy Korean Drink - Kalibata,,-6.2610161,106.8528037
Dendeng EAT.IT,,-6.2585859,106.8510069
Bubur Ayam Luwes,,-6.2981519,106.8490152
Crispa Snacks Indonesia,,-6.2606169,106.8476574
sate ayam ruko kuning,,-6.2595337,106.8513954
Soto Ayem Pakdhe Solo Catering,,-6.2589196,106.851037
"Warung Cemilan Mak, Kecapi",,-6.2613159,106.8507002
Ketupat Dan Nasi Padang Uni,,-6.2859437,106.829573
Pawon'e Pakdhe,,-6.2571835,106.8520928
"Teras Koering Live Seafood, Kalibata City",,-6.2565671,106.8526823
Gokana Ramen Bar,££,-6.257109,106.855868
Waroenk Bang PW,,-6.2903765,106.8327425
Kuking mamak,,-6.2951328,106.8310167
WARTEG PALAPA,,-6.2909613,106.8418026
Selingkar Danau Rm Padang,$,-6.2920418,106.8364169
Tokumi,,-6.2884923,106.8305448
Olah Rasa Kitchen,,-6.2885594,106.8391868
Rendang Nekda,,-6.2906236,106.8285703
WARTEG MONCER LORO,,-6.2954732,106.8418169
RM GANTI SALERO,,-6.2951031,106.841131
Warteg Yanti Bahari,,-6.2945212,106.8382809
Bakso Kang Man,,-6.2956584,106.8389268
Nasi Uduk Betawi KADUNG,,-6.2909895,106.8289349
Warteg Ibu Saroh,$,-6.2929821,106.8335847
Soto Warsoo...Karunia,,-6.2944264,106.8413525
mikaila friedchicken and burger,,-6.2927673,106.8340598
Agen Dimsum 99,,-6.2955261,106.8413215
Ganyem Peyek Buk Noenik,,-6.2911404,106.8360145
Sate Kambing Dan Ayam Pak Ali,$$,-6.2882946,106.8380724
Ayam penyet aup,,-6.2881681,106.8378332
Nasi Uduk Nyak Kemi,,-6.2961195,106.8365002
Soto Betawi Cing Nana,,-6.2917907,106.8405841
Ayam Penyet JatiPadang,,-6.2906728,106.834218
Warteg husnimubarokah,,-6.2926554,106.8424529
Nasi Uduk Empok Enjum,,-6.2283789,106.835019
Warung Gudeg,,-6.2304412,106.8394561
Seblak endezz,,-6.2281563,106.8402186
Mie Aceh (Jaly-Jaly),,-6.2886012,106.8183457
BALADO,,-6.3060172,106.8359636
DAPOER Chantika,,-6.3043161,106.8454678
Chutney's Cloud Kitchen,,-6.2288109,106.8330829
Pempek Rezza Palembang,,-6.2311469,106.8404069
Myungrang Hotdog,,-6.2307991,106.8399511
Rumah Makan MUR Impress Masakan Padang,,-6.2308467,106.8406556
Bubur Ayam Bang Iwan Agro Plaza,,-6.2293991,106.8346058
"Burn House Smokery, Tb Simatupang.",,-6.2914132,106.819684
"Nasi Ayam ORI, Ampera",,-6.2857336,106.8184681
Kuri-Kuri,$$,-6.286417,106.8187571
Nasi Goreng Gila Kang Prabu,,-6.2364294,106.8567042
"warung sate madura bang rafi, pspt",,-6.2334763,106.8566881
Jonkira Tebet,$$,-6.2382143,106.856949
Bebek Malio,$$,-6.237732,106.857037
Payangka 77 Tebet,$,-6.2366711,106.8567258
KONBANWA RAMEN,$,-6.2355786,106.8570911
Ayam Bakar Mas Mono,$,-6.2330166,106.8565987
Pondok Lesehan 08,$,-6.2379979,106.85669
Bakso Koko Gepeng Tebet,,-6.2291603,106.8489336
Nasi Goreng Gila Palbatu 2 - Sandi Jaya,$,-6.227866,106.844685
Foodpedia Rooftop,,-6.28131,106.8446655
Craze Fire Chicken,,-6.2861258,106.834602
OKANE Yakitori,,-6.2835297,106.8305509
Warung Makan Mbah Mardi,,-6.2843766,106.8326165
RUMAH MAKAN LESEHAN,$$,-6.2812646,106.8450529
Laut Timur (seafood khas bali-manado),,-6.2822647,106.838086
"Uda Udon (Mie, Udon, Ayam Bakar, Mie Udon, Mie Jepang, Pejaten)",,-6.2832454,106.8311757
Rumah Minang Palapeh Salero,,-6.2342486,106.8577499
Nasi Liwet Mielenial,,-6.2347798,106.8565933
Pempek Amperi,,-6.2354101,106.859013
Ramen Ayam JonJon - MT Hub,,-6.2424437,106.8582985
Sekai Dimsum,,-6.2490955,106.8581231
Steak Ayam Rakyat - Tebet,,-6.2418766,106.8539269
Sate Thai Amira,,-6.240016,106.8608158
Manzu,,-6.2329629,106.8568485
Pondok Otak-Otak Abang & Yang,,-6.2282879,106.8421515
Food Corner Jajanan Dodo,,-6.2283472,106.8421403
Bakso Putri,,-6.2368919,106.860327
warung sate cak Imron,,-6.2463437,106.8584942
Crispyku Fried Chicken Pengadegan,,-6.2496888,106.8585091
Nasi Pecel Mertua - Pemgadegan,,-6.247599,106.8588831
Ayam Kampung Pinang Tebet,,-6.2337926,106.8469894
Burger SD Stasiun Cawang,,-6.2426489,106.8589223
Nasi Goreng Sedap Malam,,-6.2466612,106.8554004
Putri Minang RM Padang,,-6.2495835,106.8586832
Kebav Kbeev Pancoran,,-6.242584,106.844609
Biskuit Tape Sts. Cawang,,-6.2419683,106.8587524
Amore Zuppa Soup,,-6.2492219,106.848739
SimBok MAR,,-6.2471482,106.8473626
Zilzel juragan pancong,,-6.2465668,106.8571686
Raa Cha Suki,,-6.2828629,106.8271139
Warung Om Acom 2,,-6.2860884,106.8250963
Le Quartier,$$$$,-6.2375233,106.8071622
Unagi Kurofune Indonesia,,-6.2378294,106.8075597
Turkuaz,$$$,-6.2373385,106.8071997
Kofuse | Dine & Coffee,,-6.2417693,106.8103682
Pondok Sunda Prasmanan Cikajang,$$,-6.2398272,106.8103742
TEPPANIN,,-6.2417622,106.8079686
Sabiq Smash Burgers,,-6.2398766,106.8121225
Indoguna gourmet,,-6.2393792,106.8116476
Rama Ramen Santa,,-6.2398766,106.8121225
Bale Hejo,,-6.2398766,106.8121225
Padang Berdendang,,-6.2398766,106.8121225
"Studio Katsu, Pasar Santa",,-6.2398679,106.8121446
Dapoer nena88,,-6.2398664,106.811912
About Us Brasserie,,-6.2358617,106.8077523
Okuzono Japanese Dining,$$$,-6.2336888,106.8120281
L’Osteria Pizza e Cucina Jakarta,,-6.2339669,106.812508
Sate Gila Atas Pohon Wolter Monginsidi,,-6.2391546,106.8152797
SATE MARANGGI CHEF PANDA,,-6.2391546,106.8152797
RM Soto Kudus,,-6.2435924,106.8111504
Nasi Goreng Teri Medan Pak Slamet,,-6.2396394,106.8108717
Nasi Uduk Cing Aldi,,-6.2395324,106.8137631
HALOHALO BURGER,,-6.2398766,106.8121225
Nasi Gila Senopati,,-6.2393642,106.8114738
2020 Jakarta,,-6.2359041,106.8077385
SĒL Gunawarman,,-6.236674,106.807807
Bubur Cap Tiger,$$,-6.2412787,106.8102538
Pho 24,$$,-6.2392429,106.8096282
Siomay Gondrong,,-6.2386622,106.8093011
Onigiro TOIRO Summitmas,,-6.2261146,106.804096
SOTO & RAWON,,-6.2501217,106.8529813
Tanjung Sanyang,,-6.2525426,106.8590725
Nasi Bebek Warisan,,-6.2426356,106.8630333
Ayam Bakar Khoir,,-6.2419043,106.8609593
Soto Khas Bogor,,-6.2322558,106.8065963
Nongkrongkoe - Coffee & Food Container,,-6.2447408,106.8425428
Nasi goreng laris nemen,,-6.2505237,106.8409537
"BAKMIE ""99"" keluarga",,-6.2505621,106.8428255
Bubur Ayam Asfa Syariah,,-6.2512348,106.84238
Segara Rasa,,-6.2473791,106.8597181
Bakso ANDES,$,-6.2489874,106.8601273
Pingin Pangan Coffee & Eatery,,-6.2437803,106.863446
Selaras Dimsum,,-6.2459477,106.8524598
Warung Mas ono,,-6.250653,106.8597592
Bakmie Bangka Mama 88,,-6.2437104,106.8634773
Warung Mak Upit,,-6.245003,106.8592472
27 Food Arcade,,-6.244807,106.863552
Warnas Mama 3R,,-6.2457284,106.8579201
Cipta Sanjaya,,-6.247615,106.8533979
Warteg Bahari,,-6.2457455,106.8591332
Warung Obi (Homey Dining And Coffee),,-6.2469485,106.8526101
Geprekane,,-6.2478856,106.8590448
Soto Ayam Lamongan Cak Mamat,,-6.2509123,106.8584545
Depot Tanjung Chinese Food Halal - Jajanan dodo,,-6.2531731,106.8582935
Sate Madura,,-6.2512012,106.858436
Fat Tony,$$,-6.301996,106.796863
Ayam Buru Buru,,-6.240432,106.860237
Asooy steak & grill,,-6.2404038,106.8604611
Katsu Sugoi,,-6.2378955,106.8611175
Warung Ibu Ram,,-6.2414012,106.8634132
Warung Sate Madura Pak Mislan,,-6.2330369,106.859864
Ndjaweni,,-6.240917,106.8630096
Kober Mie Jakarta Tebet,,-6.241564,106.8538359
Jamu Gendhong Wong Solo - Asem Baris,,-6.2386763,106.8602422
Ayam Bakar Priangan,,-6.2390926,106.8602536
Baba's Recipe,,-6.240905,106.8602253
Nasi Goreng Kambing dan Sapi Juwadi (Tebet),,-6.2405217,106.8554016
Ayam Panggang Mbok Sum Jakarta,,-6.2457195,106.8597057
Rawon dan Soto Lamongan Indomobil,,-6.2420785,106.864382
Ayam Penyet Mamihhh,,-6.2349694,106.8638424
Nasi Goreng Surabaya Cak Mamat,,-6.2427171,106.8627711
Mensana In Corpore Sano,,-6.2366648,106.8631118
Soto Mie Bogor Mang Tatang cabang Asem Baris,,-6.2386763,106.8602422
risolpaparazzi,,-6.2356947,106.8492674
Warung Nasi Ibue Mas Roni,,-6.2416803,106.8632258
Gado-Gado Kuningan Mang Aceng,,-6.2396942,106.8563627
Kantin IKPT,,-6.242149,106.8603254
Julirs’s,,-6.2406,106.8639879
Bubur Ayam Mas Faqih,,-6.2404143,106.8602311
Pawon Aisjah,,-6.2398897,106.865315
Nasi Goreng & Sate Ayam Madura,,-6.2433857,106.8628187
Dkrips,,-6.2386124,106.8623141
Faris Fried Chicken,,-6.2419189,106.8587507
Soto Mie Bang Oo,,-6.2345613,106.8635639
Gado gado Santika,,-6.2421305,106.8542108
Singkong Boombastic,,-6.2403959,106.8605591
Pecel Lele Nusantari,,-6.2422134,106.8632692
Fuk Loi - *CLOSED*,,-6.2415246,106.8609035
"Sari manis warung nasi pecel, nasi lodeh, nasi lemak",,-6.2417479,106.854061
Angkringan Si Bogel,,-6.2391912,106.8563387
SOP SODARA WIJAYA,,-6.2398388,106.8218651
Mimi kitchen,,-6.2460782,106.8175578
Bubur Ayam Mas Rizky,,-6.2337122,106.8570312
Warung Jawa Timur 2,,-6.2720494,106.8383005
Bali Dari Selatan,,-6.2402677,106.8159616
"Pecel Blitar ""Ibu Falah""",,-6.2311073,106.865468
Doma Resto,,-6.2387404,106.8127774
Shabu Kojo Premium Satria Mandala,,-6.2318286,106.8189439
Sicile Jakarta,,-6.2328858,106.8114091
Anami Coffee And Eatery,,-6.2328938,106.8134362
Legend of Noodle,$$,-6.2329917,106.8122201
Warteg Warmo,££,-6.2301114,106.8523997
Warung Pempek Nyimas Netty,,-6.2320673,106.8655975
Ayam Tulang Lunak Umi,,-6.3611735,106.8031186
Tabbi Home Kitchen,,-6.3579432,106.8028071
Ceker Ranjau Ayam Pedas,,-6.359398,106.8024815
McDonald’s Tebet,££,-6.232144,106.8456271
Salad Buah Ambu,,-6.3592002,106.8016877
Mielow,,-6.3582994,106.8006328
Kedai Chef & CCJ,,-6.358378,106.8026334
Bakso Cabang Blok S,,-6.3593427,106.8008383
Ayam Bakar Bonny (ABB) - Cipedak,,-6.3585671,106.8035309
Kahfi chicken steak,,-6.3616552,106.8016267
Pecel lele cak sofyan,,-6.3582163,106.8117669
Coffee Karakter Kahfi,,-6.3587594,106.8004611
Sambel Setan Si Aba,,-6.3578734,106.8006826
Warteg Diwung Bahari,,-6.3552085,106.8011485
DapurKu (DK) - Cipedak,,-6.3586192,106.8035136
SATE MAS JOKO,,-6.356027,106.8009847
DAPUR DOMPU,,-6.3579029,106.8025398
Athaar house,,-6.3551827,106.8029777
Mr. Kebab shawarma Palestina,$,-6.3561637,106.801146
Katering mama aldi,,-6.3561709,106.8053906
Dapoer kece,,-6.359065,106.8036319
Nasi Uduk Betawi Srengseng,,-6.3588572,106.813216
Warung Nasi Mbak Yati,,-6.3583958,106.8121898
Nasi Goreng Si Bedul,,-6.3575187,106.8102987
Warung MieSteak32,,-6.357811,106.810794
Warteg Slawi ayu,,-6.3563055,106.8128188
Dadar Barendo by Oeni Kitchen,,-6.3549417,106.8103379
WARTEG JAYA BAHARI,,-6.3571232,106.8125677
RM. Tuah Sakato '88 NON MSG,,-6.3551182,106.8105153
Wings Chit Kavling DKI,,-6.3550027,106.8079277
Bakso Joglo,,-6.357145,106.809742
Gultik & Baso Aci Rava,,-6.3576619,106.8110585
Aneka kue betawi emak anih,,-6.3573588,106.8102717
Ayam Bakar Ngebul,$,-6.3540647,106.8108338
BAKSO Lombok Uleg khas TMG,,-6.3538951,106.8072856
Rumah Makan Padang Mata Air. GG. Muamalah 3,,-6.3544939,106.8105475
Bakso Balungan Kahfi 2,,-6.3558979,106.8109991
Soto lamongan cak yadi,,-6.3551821,106.8138501
Warteg kuning,,-6.3557841,106.8134912
Sate Ayam Dan Kambing Pak Muri,,-6.353906,106.8111998
Chinese Food Mas Gendon,,-6.3556423,106.8055852
Ayam cobek bu tin,,-6.3546098,106.8085864
Soto Ayam Campur.,,-6.3585328,106.8083777
Ayam Bakar Fefen,,-6.3578261,106.806123
Central kitchen,,-6.355957,106.806317
Ayam Bakar Mutiara EJ,,-6.3572985,106.8088561
Nasi Tempong Tenda,,-6.3586137,106.8005455
Kerang Seafood Zayan,,-6.3581352,106.8006479
Ayam Penyet Ria Cibubur,,-6.3578697,106.8008483
Mie Baso Dengkuk mang ade 2,,-6.3573268,106.8021594
Seblak Neng Ria,,-6.3556112,106.8095817
NASGOR Kasah,,-6.357177,106.8125528
Mie Ayam Bakso Parahyangan,,-6.3568684,106.8091889
Soto Ayam Surabaya Cak Topan,,-6.3567924,106.8092473
Pecel Ayam Nurrizky,,-6.3585538,106.8063278
Nasi Goreng Bang Jay,,-6.3550055,106.8103234
Sate Padang Lubuak Cinto,,-6.3580836,106.8114869
ANGKRINGAN PATRA Est.2020,,-6.3556349,106.8096229
R.M Mato Aie,,-6.357151,106.810084
Soto Betawi bang zidane,,-6.3571491,106.8094901
Pempek Palembang Omari,,-6.3555888,106.8095692
Mie Ayam & Soto Ayam Kroya,,-6.3590993,106.8113667
Nasi Goreng Kemayoran Kahfi 2,,-6.3597549,106.806505
Soto Betawi Bang Ben DR,,-6.3596276,106.806515
Kedai Bakso Warboss,,-6.358086,106.812023
Warung po. Tika,,-6.3536778,106.8106604
Nasi uduk malam,,-6.3528911,106.8068635
KUYAM BAKAR PAK KUMIS,,-6.3559413,106.8131241
Warung nasi uduk Cang Kopral,,-6.3583354,106.8163241
"Mie Ayam Makmur, Jagakarsa - Kukusan",,-6.3589122,106.8128511
Soto Lamongan Cak Ulil,,-6.3569471,106.8088416
Bubur Ayam Pertigaan Cipedak Mang Endang,,-6.3567171,106.8091206
Rm Padang Rizqy Jaya,,-6.3548406,106.8140746
Warteg Ikajaya,,-6.356219,106.812976
Gado Gado SUSAN,,-6.3547394,106.80723
CHICKEN STEAK DAN SPAGHETTI MELAYU,,-6.3549484,106.8077759
Baso Aci Labbaik,,-6.3551102,106.8083358
SATE KACIREBONAN,,-6.3547562,106.8073704
Ayam Tepung Pi-tik,,-6.355227,106.8086319
Nasi kuning + ketupat sayur,,-6.355342,106.80885
Nasi Uduk Mamah Jati,,-6.3550925,106.8030055
"Warnood's Jagakarsa (Warung Mie Jebew, Seblak & Bakso)",,-6.3553283,106.8088792
Bebaqar Cipedak,,-6.358257,106.808186
Warung nasi kece,,-6.3551425,106.8139461
Pempek Mang Oni,,-6.3572328,106.8007617
Bebek rica-rica damong,,-6.3538132,106.8011302
Depot Sip Sop,,-6.3514358,106.8099037
Sate Kambing Tiang Solo Mas Pur,,-6.351507,106.811899
"Ich Takoyaki , Jagakarsa",,-6.3502189,106.8133025
Klik Chicken Jagakarsa,,-6.351427,106.8100425
Bakso Ojolali,,-6.3514744,106.813778
RM Padang Sari Bundo APP,,-6.351356,106.8095904
"Kedai sambalimo, srengseng sawah",,-6.358382,106.8119089
Media Kuliner Bukittinggi,,-6.3582949,106.8120026
Chinese Food Green Campus,$$,-6.3554846,106.8100322
Juragan Seafood,,-6.3524691,106.8008994
Martabak Top Bandung Asli,,-6.3528752,106.8014954
Soto Mie Bogor ( Plat F ),,-6.3532074,106.801663
Warung Pagies,,-6.3532977,106.8006862
Warung Nasi teh iis,,-6.3532946,106.8017451
Warung seblak pratama,,-6.3537349,106.799696
Bakso Malang Asli Wiji Jaya (Home Resto Mba Dinar),,-6.3516349,106.8039878
Dkriuk M Kahfi 1,,-6.3570406,106.8008218
Nasi Goreng Ucil,,-6.3548437,106.8009773
WARKOP MIE AGAM MEDAN BIG'S FAMILY-WAGMED 24 JAM SAMPING FORTUNA SWALAYAN,,-6.354351,106.8013516
"Soto Betawi, Soto Mie dan Bakso Enak Pak Jajang",,-6.3542364,106.8014751
Kitchen Kimberly/MamihCatering/Makanannusantara,,-6.3555177,106.8014076
Soto Sueeegerr Salatiga,,-6.3546199,106.8010743
Ayam bakar tikungan,,-6.3600825,106.8070516
D'Rice Bowl Chicken Crispy,,-6.3587026,106.8065107
Dapoer Dahlia,,-6.3555876,106.8095121
Warung jeng sri,,-6.3570485,106.8090321
Ayam Goreng Ternate - AGT Jagakarsa,,-6.3588489,106.8078157
Pizza Boxx,,-6.3564095,106.8099188
ALDORA FOODS & FROZEN,,-6.3578595,106.8098844
Ceker Ranjau,,-6.3586989,106.8113357
Warung arsa,,-6.358971,106.8103966
Takoyaki & Okonomiyaki Sensei,,-6.3484964,106.8114277
PECEL LELE 48,,-6.3512611,106.8131793
Nasi Goreng Nagobul (Om Manto),,-6.351501,106.809526
Warteg Sederhana,,-6.3485044,106.8132192
nasi bebek ayam geprek pak munawi,,-6.351209,106.8095375
Nasi goreng agung jalan radio,,-6.3487983,106.8113715
Nasi Uduk Bunda Ratu,,-6.350999,106.8103188
Nasi goreng gila Al Azhar,,-6.351504,106.8119377
Dijey fried chicken,,-6.3489143,106.8135283
"Warung gorengan, nasi uduk dan aneka makanan tradisional",,-6.3491028,106.8144786
Nasi uduk the mun's,,-6.3488492,106.810087
Dapoer Mpok Ani,,-6.3518129,106.8108118
Bakso Pakde Kumis Timbul,$,-6.350418,106.8045451
Bubur Ayam Bang Zayy Rasa Anjayy banget,,-6.352558,106.8043398
Nasi Uduk Betawi Malam (mpok iie),,-6.352378,106.8051839
"Ayam Penyet / Bakar ""CINTA""",,-6.3510095,106.8088175
kediaman ibu nurdjanah dan kanti di kukuh,,-6.3527675,106.8036442
SEAFOOD MUSTOFA,,-6.3548711,106.8003931
Pecel Lele Rasha,,-6.3529445,106.7998244
Waroeng Caffe,,-6.3550434,106.810557
Kedai Yeapyy,,-6.3586934,106.8085194
Bakmi ayam koja04,,-6.3582336,106.8121838
Warteg dhani,,-6.3571317,106.8125637
Kedai mie ayam R2,,-6.3587037,106.8082525
Almaz Fried Chicken - Jagakarsa,,-6.3501674,106.8020018
Warung Makan Betawi Hj. Manih,,-6.3504275,106.8015353
Warung Nasi Ibu Untung,,-6.3485564,106.8118829
Sate ayam timbul matoa,,-6.3479814,106.8096873
Nasi Uduk kampung Asli Betawi,,-6.3596118,106.8040714
Nasi uduk ncing nung,,-6.3531451,106.8151542
Bakso Mas Unyil/Kumis,,-6.3540891,106.8177995
MARTABAK BANGKA BINTANG RASA DAN KERIPIK SINGKONG jl srengseng sawah 2,,-6.3578788,106.8112382
"Aneka Kue Betawi ""MARIZKA"" (POSYANDU CEMPAKA 1)",,-6.3578301,106.8109947
ROTI BAKAR78 JL TIMBUL,,-6.3518303,106.8103062
Yuk Sum!,,-6.3516396,106.8099218
Kerak Telor Bang Sukri 98,,-6.3536259,106.8092021
RM. Salero Ombilin,,-6.351007,106.808849
Ayam Bakar Ceu Sri,,-6.3536212,106.8089241
Kebuli AL Fatih,,-6.3517062,106.809769
"Nazwa Sekoteng Ronde, Timbul 4",,-6.3516407,106.8073018
Ayam penyet sambal ijo bu minnah,,-6.3511289,106.8085445
Siram Pisang Gembul (SPG) & NASI UDUK MALAM BETAWI,,-6.3568484,106.8125246
Warung Mul,,-6.3529228,106.8072152
Ketoprak Pemuda Idaman,,-6.3520456,106.8015487
Wamil vijo,,-6.3516373,106.8029284
Chiffon,,-6.3504195,106.8031655
GROSIR KURMA Asy Syakirin,,-6.3511601,106.8014037
AYAM GEPREK HYSTERIA TIMBUL,,-6.3504517,106.8033253
Warung JASMIN,,-6.351296,106.8030212
Bakmi Jogja Pakde Ratin,,-6.3528702,106.8013516
Nasi Goreng Seafood Mpo Ebay,,-6.353759,106.8008027
RM Padang Sinar Ombilin,,-6.350525,106.8198229
Warung Nasi Pemalang Ibu Siska,,-6.3524793,106.8168239
Warung Sate Pak Heri,,-6.3523117,106.8188699
Es Kelapa Nayla Bakso Mie Ayam,,-6.352489,106.8166817
Jajanisme,,-6.353351,106.818303
Warung Sate Mang Ikin,,-6.3538645,106.8178217
RM SETIA BARU MASAKAN PADANG,,-6.3511701,106.8016312
Kios Pertigaan Timbul,,-6.3509803,106.8015401
Warung Nasi Fitri,,-6.3512393,106.8016101
RM.Sari Minang,,-6.3503161,106.8020923
Nasi Goreng Anisa,,-6.350806,106.8015669
RM.Perdana Minang,,-6.3523226,106.8015606
Warteg putra bahari,,-6.3578298,106.8109818
Pecel ayam&ayam bakar RISKI HADI,,-6.3593445,106.809506
Soto Mie dan Betawi Pak Budi,,-6.3576125,106.8104015
Tahu Aci & Tempe Mendoan Sinar,,-6.359071,106.808536
Warunge Mba GENDO,,-6.3588517,106.8090401
Lumpia Semarang Mamiwanda,,-6.3503707,106.8044198
Warung nasi uduk,,-6.3513909,106.8093075
Sate ayam dan kambing H. Mulloh,,-6.3516407,106.8073018
Bubur ayam Cirebon,,-6.3514162,106.8093967
BAKSO HAI TIMBUL,,-6.3513536,106.808735
Ketoprak pemalang,,-6.3512781,106.8086069
Kafe mie ayam umi,,-6.3517167,106.8098441
KOREAN STYLE KITCHEN,,-6.3526514,106.8098576
NASI BEBEK BUMBU BU KARDI,,-6.3516855,106.8072838
Bakso Malang Asli Wiji Jaya,,-6.3531733,106.8183397
Martabak X Bata Mas Rodi,,-6.3526995,106.8185864
Nasi Bebek Madura Cabang Klender,,-6.352335,106.81839
Salad Buah Maknyus,,-6.3538805,106.8199487
Seblak karuhun srengseng sawah,,-6.3529437,106.8182956
Pondok Husnil,,-6.3538383,106.8148263
Warung Azriel,,-6.3522459,106.8174797
Bubur bayi organik (onic),,-6.3527233,106.819267
Sumber kelapa muda Sukabumi,,-6.3522992,106.8172531
Kebab super mantappp,,-6.3522732,106.8183429
Sate & Ketoprak Mbak Ning,,-6.3507598,106.8197434
Ketoprak intel (Indomi Telor),,-6.3504311,106.8198404
Warkop berkah bigs family ISTN,,-6.3525343,106.815637
Kantin Mini Delcy,,-6.3530937,106.8181644
Ketupat Sayur Caniago,,-6.35229,106.8181964
"Bakso & Mie Ayam ""Pak To""",,-6.3526924,106.8193586
Cikal Food,,-6.3530619,106.8160246
Ayam Bakar Alfatih,,-6.3507029,106.8131274
Sabana FRIED CHICKEN,,-6.3526776,106.8193625
WARUNG NASI PASUNDAN,,-6.3523002,106.8163015
Mie Jontor,,-6.3529304,106.8199694
AYAM BAKAR LISA,,-6.3524507,106.8166873
